#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 04 07 04 50 356  1.1  1.5  1.98 10.81  6.96 270 1014.7  13.4  11.8 999.0 99.0 99.00
2016 04 07 05 50 209  0.3  1.0  1.95 11.43  7.22 279 1014.3  13.0  11.8 999.0 99.0 99.00
2016 04 07 06 50 154  1.2  2.2  2.10 10.81  7.39 272 1013.9  12.5  11.8 999.0 99.0 99.00
2016 04 07 07 50 138  2.7  3.6  2.04 11.43  7.51 266 1013.8  12.7  11.9 999.0 99.0 99.00
2016 04 07 08 50 152  3.5  4.1  2.02 10.81  7.70 290 1013.5  13.3  11.9 999.0 99.0 99.00
2016 04 07 09 50 160  3.8  4.7  1.87 11.43  7.49 303 1013.1  13.3  12.0 999.0 99.0 99.00
2016 04 07 10 50 163  3.6  4.2  1.85 10.81  7.70 295 1012.6  13.4  12.0 999.0 99.0 99.00
2016 04 07 11 50 153  3.9  4.7  1.69 10.81  7.87 292 1012.7  13.3  12.1 999.0 99.0 99.00
2016 04 07 12 50 145  4.1  5.1  1.62 10.81  7.52 293 1012.3  13.6  12.2 999.0 99.0 99.00
2016 04 07 13 50 141  3.3  4.1  1.69 10.81  8.05 303 1012.1  13.4  12.2 999.0 99.0 99.00
2016 04 07 14 50 146  3.0  3.6  1.42 10.81  7.86 295 1012.0  13.5  12.2 999.0 99.0 99.00
2016 04 07 15 50 119  2.1  3.0  1.55 11.43  8.32 291 1011.9  13.8  12.2 999.0 99.0 99.00
2016 04 07 16 50 119  1.5  2.0  1.59 12.12  8.25 279 1011.8  14.2  12.5 999.0 99.0 99.00
2016 04 07 17 50 102  1.9  2.8  1.61 10.81  8.49 284 1011.9  14.5  12.9 999.0 99.0 99.00
2016 04 07 18 50 297  0.8  2.4  1.60 10.81  8.45 280 1012.1  14.3  13.6 999.0 99.0 99.00
2016 04 07 19 50 242  4.7  5.7  1.65 10.81  8.65 287 1012.3  14.2  13.2 999.0 99.0 99.00
2016 04 07 20 50 224  1.0  1.9  1.67 11.43  8.92 286 1012.2  14.2  13.2 999.0 99.0 99.00
2016 04 07 21 50 118  3.7  5.0  1.72 12.90  8.90 280 1012.5  14.1  13.4 999.0 99.0 99.00
2016 04 07 22 50 124  2.9  4.1  1.56 12.12  8.79 276 1012.1  14.3  13.5 999.0 99.0 99.00
2016 04 07 23 50 138  3.2  4.2  1.63 12.12  8.81 281 1012.2  14.2  13.4 999.0 99.0 99.00
2016 04 08 00 50 123  2.4  3.2  1.71 12.12  9.02 279 1011.9  14.2  13.3 999.0 99.0 99.00
2016 04 08 01 50 162  1.8  2.6  1.51 10.81  8.29 258 1011.7  14.1  13.5 999.0 99.0 99.00
2016 04 08 02 50 234  2.2  3.1  1.65 11.43  8.70 269 1011.7  13.5  13.0 999.0 99.0 99.00
2016 04 08 03 50 139  0.5  1.2  1.44 11.43  8.83 274 1012.2  13.1  12.0 999.0 99.0 99.00
2016 04 08 04 50 127  2.7  3.8  1.56 12.12  9.09 274 1012.5  12.6  12.3 999.0 99.0 99.00
2016 04 08 05 50 175  4.2  5.6  1.39 12.12  8.91 313 1012.9  12.1  12.5 999.0 99.0 99.00
2016 04 08 06 50 136  3.6  4.8  1.56 12.12  8.85 299 1012.6  11.9  13.5 999.0 99.0 99.00
2016 04 08 07 50 154  2.4  3.0  1.53 12.12  8.68 306 1012.4  11.9  13.8 999.0 99.0 99.00
2016 04 08 08 50  99  0.9  1.6  1.43 12.12  8.03 304 1012.6  11.7  13.6 999.0 99.0 99.00
2016 04 08 09 50 359  0.2  0.9  1.56 12.12  7.85 296 1012.5  11.9  13.3 999.0 99.0 99.00
2016 04 08 10 50  39  1.2  1.8  1.55 10.00  7.96 288 1012.4  12.2  13.1 999.0 99.0 99.00
2016 04 08 11 50 343  2.9  4.3  1.56 12.12  7.96 302 1012.6  12.3  13.0 999.0 99.0 99.00
2016 04 08 12 50 334  4.4  5.4  1.50 11.43  7.79 301 1012.9  11.6  12.9 999.0 99.0 99.00
2016 04 08 13 50 341  4.3  5.0  1.46 11.43  7.71 280 1013.2  11.6  12.8 999.0 99.0 99.00
2016 04 08 14 50 355  4.2  4.9  1.61 16.00  8.29 240 1013.4  11.6  12.7 999.0 99.0 99.00
2016 04 08 15 50 356  4.1  4.8  1.61 16.00  8.36 263 1013.7  11.7  12.7 999.0 99.0 99.00
2016 04 08 16 50 352  4.5  5.6  1.82 10.81  8.65 284 1013.7  11.8  12.7 999.0 99.0 99.00
2016 04 08 17 50 339  5.4  6.3  1.87 14.81  8.93 254 1014.0  11.8  12.7 999.0 99.0 99.00
2016 04 08 18 50 346  5.5  6.5  1.80 14.81  8.68 242 1013.8  12.0  12.8 999.0 99.0 99.00
2016 04 08 19 50 339  6.1  7.3  1.71 14.81  8.03 246 1013.6  12.0  12.9 999.0 99.0 99.00
2016 04 08 20 50 338  7.2  8.4  1.82 14.81  7.75 242 1013.0  12.2  12.8 999.0 99.0 99.00
2016 04 08 21 50 339  8.7  9.8  1.97 14.81  7.54 281 1012.5  12.3  13.0 999.0 99.0 99.00
2016 04 08 22 50 343  9.6 11.0  1.90 14.81  6.41 294 1012.1  12.4  13.0 999.0 99.0 99.00
2016 04 08 23 50 349  9.7 11.1  1.88 13.79  5.96 252 1011.9  12.4  12.7 999.0 99.0 99.00
2016 04 09 00 50 351 10.1 12.1  1.96 11.43  5.84 293 1011.7  12.4  12.9 999.0 99.0 99.00
2016 04 09 01 50 351  9.9 12.0  1.99 13.79  5.63 301 1011.7  12.3  12.9 999.0 99.0 99.00
2016 04 09 02 50 354 10.4 12.4  1.93 12.12  5.51 272 1011.6  12.4  12.9 999.0 99.0 99.00
2016 04 09 03 50 359 10.2 12.0  2.12 12.90  5.81 262 1011.9  12.2  12.8 999.0 99.0 99.00
2016 04 09 04 50   2  9.8 11.3  2.24 12.90  5.80 232 1012.5  12.3  12.7 999.0 99.0 99.00
2016 04 09 05 50 357 10.3 12.4  2.15 11.43  5.65 263 1012.6  12.2  12.6 999.0 99.0 99.00
2016 04 09 06 50  12  8.9 10.5  2.44 12.90  5.97 277 1012.6  12.3  12.5 999.0 99.0 99.00
2016 04 09 07 50  11  8.2  9.6  2.36 12.90  6.37 255 1012.5  12.0  12.5 999.0 99.0 99.00
2016 04 09 08 50 360  8.3  9.6  2.45 12.12  6.73 254 1012.6  11.6  12.6 999.0 99.0 99.00
2016 04 09 09 50   3  7.9  9.0  2.21  7.14  6.45 331 1012.2  11.5  12.5 999.0 99.0 99.00
2016 04 09 10 50 352  8.6 10.1  2.43 11.43  6.78 260 1012.3  11.0  12.4 999.0 99.0 99.00
2016 04 09 11 50 358  7.9  9.3  2.50 11.43  6.77 255 1012.4  10.9  12.2 999.0 99.0 99.00
2016 04 09 12 50 353  7.1  8.3  2.39 12.12  6.61 262 1012.3  10.9  12.2 999.0 99.0 99.00
2016 04 09 13 50 360  7.1  8.6  2.43  7.69  6.75 341 1012.6  11.3  12.0 999.0 99.0 99.00
2016 04 09 14 50   4  7.9  9.0  2.36  7.69  6.90 343 1012.6  11.4  11.8 999.0 99.0 99.00
2016 04 09 15 50   6  7.7  9.0  2.29  7.69  7.05 350 1012.9  11.4  12.0 999.0 99.0 99.00
2016 04 09 16 50  16  6.6  7.9  2.45 11.43  7.22 271 1013.0  11.4  12.1 999.0 99.0 99.00
2016 04 09 17 50   5  7.2  8.5  2.25 11.43  6.90 283 1013.0  11.4  11.9 999.0 99.0 99.00
2016 04 09 18 50   9  6.6  8.2  2.60 10.81  7.19 275 1013.2  11.4  11.6 999.0 99.0 99.00
2016 04 09 19 50  16  5.6  6.6  2.35 11.43  6.99 269 1013.1  11.3  11.7 999.0 99.0 99.00
2016 04 09 20 50  16  5.8  6.9  2.50 10.81  7.46 274 1012.9  11.4  11.6 999.0 99.0 99.00
2016 04 09 21 50   7  6.5  7.5  2.46 10.81  7.21 284 1012.7  11.5  11.6 999.0 99.0 99.00
2016 04 09 22 50   5  6.7  7.9  2.56 10.81  7.26 282 1012.2  11.5  11.6 999.0 99.0 99.00
2016 04 09 23 50   9  6.4  7.6  2.32 10.81  7.07 277 1012.1  11.5  11.6 999.0 99.0 99.00
2016 04 10 00 50 359  6.3  7.3  2.32  8.33  6.92 311 1012.1  11.5  11.6 999.0 99.0 99.00
2016 04 10 01 50 354  6.5  7.7  2.41 10.81  7.10 288 1011.9  11.6  11.6 999.0 99.0 99.00
2016 04 10 02 50 356  6.5  7.6  2.27 10.81  7.06 280 1011.9  11.5  11.5 999.0 99.0 99.00
2016 04 10 03 50 358  6.2  7.4  2.62 10.00  7.58 280 1012.2  11.5  11.4 999.0 99.0 99.00
2016 04 10 04 50 355  5.9  7.4  2.31 10.81  7.51 295 1012.6  11.6  11.4 999.0 99.0 99.00
2016 04 10 05 50 346  5.4  6.4  2.48 10.81  7.61 305 1013.1  11.5  11.5 999.0 99.0 99.00
2016 04 10 06 50 344  6.3  7.4  2.39 10.00  7.73 315 1013.0  11.5  11.6 999.0 99.0 99.00
2016 04 10 07 50 341  6.8  7.8  2.29 10.81  7.53 301 1013.1  11.1  11.6 999.0 99.0 99.00
2016 04 10 08 50 350  6.9  8.2  2.20  9.09  7.45 305 1012.9  11.1  11.3 999.0 99.0 99.00
2016 04 10 09 50   5  6.1  7.2  2.17  9.09  7.40 288 1012.9  11.0  11.1 999.0 99.0 99.00
2016 04 10 10 50 353  6.4  7.5  2.26 10.00  7.40 297 1012.9  11.0  11.3 999.0 99.0 99.00
2016 04 10 11 50 355  6.0  7.0  2.02  9.09  6.82 309 1012.7  11.1  11.1 999.0 99.0 99.00
2016 04 10 12 50 355  6.4  7.7  2.07  9.09  6.81 301 1013.0  11.1  11.1 999.0 99.0 99.00
2016 04 10 13 50 350  7.0  8.6  1.95 10.00  6.57 296 1013.3  11.0  11.0 999.0 99.0 99.00
2016 04 10 14 50 360  6.4  7.7  2.05 10.00  6.78 280 1013.4  11.2  11.1 999.0 99.0 99.00
2016 04 10 15 50 360  7.1  8.5  1.91  8.33  6.38 299 1013.6  11.2  11.1 999.0 99.0 99.00
2016 04 10 16 50 347  6.6  7.8  1.80 10.00  6.06 288 1014.1  11.2  11.1 999.0 99.0 99.00
2016 04 10 17 50 353  6.9  8.3  1.80  9.09  6.24 304 1014.6  11.1  11.2 999.0 99.0 99.00
2016 04 10 18 50 350  7.4  8.8  1.76  9.09  6.38 298 1014.6  11.2  11.1 999.0 99.0 99.00
2016 04 10 19 50 355  7.0  8.6  1.86  9.09  6.50 308 1014.8  11.2  11.2 999.0 99.0 99.00
2016 04 10 20 50 352  7.8  9.3  1.68  9.09  6.09 314 1014.5  11.2  11.2 999.0 99.0 99.00
2016 04 10 21 50 349  8.7 10.1  1.94  9.09  6.57 294 1014.2  11.3  11.1 999.0 99.0 99.00
2016 04 10 22 50 352  8.2  9.5  1.68  7.69  5.73 300 1014.5  11.2  11.0 999.0 99.0 99.00
2016 04 10 23 50 346  9.2 10.4  1.83  9.09  5.78 304 1014.3  11.0  11.1 999.0 99.0 99.00
2016 04 11 00 50 347  9.2 11.1  1.91  9.09  5.89 293 1014.9  11.2  11.1 999.0 99.0 99.00
2016 04 11 01 50 343  8.9 10.3  1.84  9.09  5.76 269 1015.6  11.2  11.5 999.0 99.0 99.00
2016 04 11 02 50 347  9.7 11.4  1.78  8.33  5.73 300 1015.9  11.2  11.4 999.0 99.0 99.00
2016 04 11 03 50 350  8.9 10.4  1.85  8.33  5.66 279 1016.7  11.3  11.3 999.0 99.0 99.00
2016 04 11 04 50 350  8.3 10.2  1.81  9.09  5.58 273 1017.5  11.3  11.1 999.0 99.0 99.00
2016 04 11 05 50 357  8.1  9.5  1.91  9.09  5.69 312 1017.5  11.3  11.0 999.0 99.0 99.00
2016 04 11 06 50 357  8.2 10.0  1.75  9.09  5.64 289 1017.8  11.3  10.9 999.0 99.0 99.00
2016 04 11 07 50 348  8.3  9.8  1.76  7.69  5.67 311 1018.0  11.3  10.9 999.0 99.0 99.00
2016 04 11 08 50 347  8.1  9.5  1.79  9.09  5.57 306 1018.3  11.3  10.9 999.0 99.0 99.00
2016 04 11 09 50 341  8.7 10.3  1.67  9.09  5.53 296 1018.3  11.3  10.9 999.0 99.0 99.00
2016 04 11 10 50 349  9.0 10.6  1.67  8.33  5.61 312 1018.5  11.3  11.0 999.0 99.0 99.00
2016 04 11 11 50 350  8.4  9.6  1.70  8.33  5.45 317 1018.9  11.3  10.9 999.0 99.0 99.00
2016 04 11 12 50 358  8.4 10.5  1.66  8.33  5.34 288 1018.8  11.3  10.9 999.0 99.0 99.00
2016 04 11 13 50  24  6.3  7.4  1.66  7.69  5.28 300 1019.3  10.9  10.9 999.0 99.0 99.00
2016 04 11 14 50  12  6.3  7.6  1.62  7.69  5.76 310 1019.8  10.9  10.9 999.0 99.0 99.00
2016 04 11 15 50  16  6.3  7.3  1.60 12.90  6.15 288 1020.1  11.0  10.9 999.0 99.0 99.00
2016 04 11 16 50   9  6.9  8.3  1.66 12.90  5.92 254 1020.1  11.0  11.0 999.0 99.0 99.00
2016 04 11 17 50 351  8.1  9.2  1.73 12.90  6.61 260 1020.1  11.1  11.0 999.0 99.0 99.00
2016 04 11 18 50 353  8.3  9.5  1.76 12.12  6.10 280 1020.4  11.3  11.0 999.0 99.0 99.00
2016 04 11 19 50 346  8.4  9.8  1.95 12.12  6.50 295 1020.1  11.3  11.3 999.0 99.0 99.00
2016 04 11 20 50 343  8.4  9.8  2.23 12.12  7.30 290 1019.7  11.3  11.4 999.0 99.0 99.00
2016 04 11 21 50 348  7.6  9.0  2.05 12.12  7.04 292 1019.4  11.4  11.6 999.0 99.0 99.00
2016 04 11 22 50 339  6.5  7.7  2.36 12.90  7.77 278 1019.2  11.4  11.6 999.0 99.0 99.00
2016 04 11 23 50 333  5.2  6.5  2.31 11.43  7.66 277 1019.2  11.5  11.5 999.0 99.0 99.00
2016 04 12 00 50 321  5.4  6.7  2.27 11.43  8.27 286 1019.6  11.5  11.5 999.0 99.0 99.00
2016 04 12 01 50 318  4.1  5.1  2.40 11.43  8.80 281 1019.8  11.4  11.4 999.0 99.0 99.00
2016 04 12 02 50 290  4.3  5.8  2.47 12.12  8.86 285 1020.2  11.3  11.4 999.0 99.0 99.00
2016 04 12 03 50 276  4.0  5.4  2.42 16.00  8.70 294 1021.0  11.3  11.5 999.0 99.0 99.00
2016 04 12 04 50 254  4.9  6.4  3.02 16.00  9.87 275 1022.0  11.2  11.5 999.0 99.0 99.00
2016 04 12 05 50 254  3.9  5.3  2.74 16.00  9.96 282 1022.0  11.1  11.4 999.0 99.0 99.00
2016 04 12 06 50 246  4.9  6.5  2.61 14.81  9.90 271 1022.2  11.1  11.4 999.0 99.0 99.00
2016 04 12 07 50 237  4.5  6.0  2.86 14.81 10.02 275 1022.2  11.1  11.3 999.0 99.0 99.00
2016 04 12 08 50 245  5.0  6.8  2.55 13.79 10.08 300 1022.4  11.1  11.3 999.0 99.0 99.00
2016 04 12 09 50 192  3.5  4.4  2.97 14.81 11.12 277 1022.1  11.1  11.3 999.0 99.0 99.00
2016 04 12 10 50 169  4.3  5.4  2.89 14.81 11.05 281 1021.7  11.1  11.3 999.0 99.0 99.00
2016 04 12 11 50 179  5.0  5.9  3.56 14.81 12.03 284 1021.6  11.2  11.2 999.0 99.0 99.00
2016 04 12 12 50 203  5.3  6.2  2.91 14.81 11.09 296 1021.6  11.2  11.2 999.0 99.0 99.00
2016 04 12 13 50 223  5.5  7.0  3.13 13.79 10.77 313 1022.5  11.3  11.2 999.0 99.0 99.00
2016 04 12 14 50 221  5.3  6.7  2.92 14.81  9.99 310 1023.0  11.4  11.1 999.0 99.0 99.00
2016 04 12 15 50 197  5.4  6.6  2.81 14.81  9.81 294 1023.1  11.4  11.1 999.0 99.0 99.00
2016 04 12 16 50 187  6.3  7.4  3.30 14.81 10.17 296 1023.4  11.4  11.1 999.0 99.0 99.00
2016 04 12 17 50 180  7.0  8.5  2.67 14.81  9.42 266 1023.6  11.5  11.1 999.0 99.0 99.00
2016 04 12 18 50 167  7.8  9.2  2.84 14.81  8.99 265 1023.4  11.4  11.2 999.0 99.0 99.00
2016 04 12 19 50 171  8.0  9.7  2.49 14.81  8.41 276 1023.0  11.4  11.2 999.0 99.0 99.00
2016 04 12 20 50 191  7.8  9.5  2.24 14.81  7.93 290 1022.7  11.5  11.2 999.0 99.0 99.00
2016 04 12 21 50 183  9.3 10.8  2.43 13.79  7.99 289 1022.1  11.6  11.2 999.0 99.0 99.00
2016 04 12 22 50 195  9.6 11.3  2.25 13.79  6.98 297 1021.9  11.7  11.2 999.0 99.0 99.00
2016 04 12 23 50 196  9.3 11.9  2.39 14.81  6.80 279 1021.5  11.8  11.2 999.0 99.0 99.00
2016 04 13 00 50 208  4.7  5.6  2.59 13.79  7.04 310 1022.3  10.1  11.2 999.0 99.0 99.00
2016 04 13 01 50 196  2.6  3.6  2.56 12.90  7.24 282 1022.1  11.5  11.2 999.0 99.0 99.00
2016 04 13 02 50 207  3.0  4.0  2.60 12.90  7.85 283 1022.1  11.8  11.4 999.0 99.0 99.00
2016 04 13 03 50 236  4.0  5.5  2.60 13.79  7.83 278 1022.7  12.0  11.4 999.0 99.0 99.00
2016 04 13 04 50 234  3.5  4.7  2.55 13.79  7.70 270 1023.2  12.0  11.3 999.0 99.0 99.00
2016 04 13 05 50 249  4.7  6.1  2.76 12.90  8.14 283 1023.3  11.9  11.3 999.0 99.0 99.00
2016 04 13 06 50 244  4.4  6.0  2.79 13.79  8.43 263 1023.1  11.7  11.2 999.0 99.0 99.00
2016 04 13 07 50 249  3.6  4.8  2.64 13.79  8.18 278 1023.1  11.4  11.1 999.0 99.0 99.00
2016 04 13 08 50 231  2.8  3.9  3.11 12.90  9.12 275 1022.9  11.3  11.1 999.0 99.0 99.00
2016 04 13 09 50 208  2.5  3.2  3.46 10.81  9.24 276 1022.5  11.2  11.1 999.0 99.0 99.00
2016 04 13 10 50 191  3.1  3.7  3.58 12.12  9.29 275 1021.9  11.1  11.1 999.0 99.0 99.00
2016 04 13 11 50 194  3.9  4.7  4.24 12.12  9.74 291 1021.3  11.1  11.3 999.0 99.0 99.00
2016 04 13 12 50 211  5.1  6.5  3.90 13.79  9.82 311 1020.9  11.2  11.3 999.0 99.0 99.00
2016 04 13 13 50 193  5.5  6.8  4.50 13.79  9.90 305 1020.2  11.2  11.3 999.0 99.0 99.00
2016 04 13 14 50 191  6.8  9.0  4.51 12.90  9.88 308 1019.7  11.4  11.3 999.0 99.0 99.00
2016 04 13 15 50 196  9.9 11.7  4.48 12.90  9.44 306 1019.8  11.6  11.3 999.0 99.0 99.00
2016 04 13 16 50 190  9.9 11.4  4.75 13.79  9.37 298 1018.5  11.6  11.3 999.0 99.0 99.00
2016 04 13 17 50 174 11.0 13.1  3.90 12.90  8.21 282 1017.1  11.6  11.3 999.0 99.0 99.00
2016 04 13 18 50 173 12.1 15.0  4.78 12.90  9.08 268 1016.0  11.3  11.3 999.0 99.0 99.00
2016 04 13 19 50 171 13.7 17.1  4.36 13.79  8.32 252 1014.1  11.4  11.2 999.0 99.0 99.00
2016 04 13 20 50 179 14.1 17.7  4.42 14.81  7.85 252 1012.9  11.5  11.2 999.0 99.0 99.00
2016 04 13 21 50 182 14.1 17.9  4.10 13.79  7.38 260 1011.4  11.8  11.2 999.0 99.0 99.00
2016 04 13 22 50 180 14.6 17.8  4.40 14.81  7.54 267 1009.9  12.0  11.1 999.0 99.0 99.00
2016 04 13 23 50 186 14.6 17.6  4.64 14.81  7.56 261 1008.6  12.0  11.0 999.0 99.0 99.00
2016 04 14 00 50 177  4.1  6.2  5.05 14.81  8.34 289 1008.6   8.2  11.0 999.0 99.0 99.00
2016 04 14 01 50 197  7.0  8.5  4.62 14.81  8.47 286 1009.8   8.9  11.0 999.0 99.0 99.00
2016 04 14 02 50 190  8.0 10.2  4.97 13.79  8.85 302 1009.8   9.8  11.0 999.0 99.0 99.00
2016 04 14 03 50 214  8.9 10.8  5.09 13.79  8.92 310 1010.2   9.8  11.0 999.0 99.0 99.00
2016 04 14 04 50 169  5.7  7.2  5.07 13.79  9.04 295 1010.6   8.8  10.9 999.0 99.0 99.00
2016 04 14 05 50 183  8.2 10.0  5.52 13.79  9.47 314 1010.0  10.7  10.9 999.0 99.0 99.00
2016 04 14 06 50 192 11.4 14.0  5.26 14.81  9.17 299 1009.5  10.5  10.9 999.0 99.0 99.00
2016 04 14 07 50 200 11.0 13.5  5.36 14.81  8.88 266 1008.9  10.8  11.0 999.0 99.0 99.00
2016 04 14 08 50 211 13.1 15.6  5.44 14.81  9.00  99 1008.5  10.9  10.9 999.0 99.0 99.00
2016 04 14 09 50 232 14.2 20.2  5.33 14.81  8.60 291 1008.4  11.1  11.0 999.0 99.0 99.00
2016 04 14 10 50 247 13.4 16.7  5.64 13.79  8.60 304 1008.5  11.7  11.1 999.0 99.0 99.00
2016 04 14 11 50 248 14.4 17.5  5.74 14.81  8.40 313 1008.6  11.5  11.1 999.0 99.0 99.00
2016 04 14 12 50 244 13.1 16.4  6.61 13.79  9.40 304 1008.7  10.8  11.1 999.0 99.0 99.00
2016 04 14 13 50 256 13.8 17.6  7.72 14.81  9.94 297 1009.3  11.0  11.0 999.0 99.0 99.00
2016 04 14 14 50 257 12.9 15.6  8.13 14.81 10.18 309 1010.3  11.2  11.0 999.0 99.0 99.00
2016 04 14 15 50 258 12.7 15.2  8.06 16.00 10.31 300 1011.3  10.8  11.0 999.0 99.0 99.00
2016 04 14 16 50 260 11.0 14.7  8.27 14.81 10.66 298 1012.5  10.6  10.9 999.0 99.0 99.00
2016 04 14 17 50 260 11.7 16.8  8.01 16.00  9.73 292 1013.2  10.9  10.9 999.0 99.0 99.00
2016 04 14 18 50 267 10.2 13.9  7.98 13.79 10.09 303 1014.6  11.0  10.9 999.0 99.0 99.00
2016 04 14 19 50 264 10.3 13.4  7.87 14.81 10.19 282 1015.4  11.0  11.0 999.0 99.0 99.00
2016 04 14 20 50 269 10.4 13.2  8.15 16.00 10.35 291 1016.1  11.2  10.9 999.0 99.0 99.00
2016 04 14 21 50 269 10.4 13.2  7.60 13.79 10.32 284 1017.1  10.4  11.0 999.0 99.0 99.00
2016 04 14 22 50 281  9.0 11.7  6.12 14.81  9.49 274 1017.9  10.6  11.0 999.0 99.0 99.00
2016 04 14 23 50 283  8.6 12.2  6.20 14.81  9.41 276 1018.6  10.2  11.0 999.0 99.0 99.00
2016 04 15 00 50 299  7.2  9.5  5.78 14.81  9.23 255 1019.0   9.8  11.1 999.0 99.0 99.00
2016 04 15 01 50 292  9.5 12.1  6.25 14.81  9.50 258 1019.7   9.9  11.1 999.0 99.0 99.00
2016 04 15 02 50 299  6.3  9.0  5.87 14.81  9.84 274 1020.1   9.9  11.1 999.0 99.0 99.00
2016 04 15 03 50 299  6.5  9.0  5.31 13.79  9.46 260 1020.7  10.6  11.1 999.0 99.0 99.00
2016 04 15 04 50 298  5.5  7.4  5.60 13.79  9.68 275 1021.7  10.8  11.2 999.0 99.0 99.00
2016 04 15 05 50 300  5.5  7.2  5.44 13.79  9.42 268 1022.2  10.8  11.2 999.0 99.0 99.00
2016 04 15 06 50 316  4.8  7.0  5.97 13.79  9.73 259 1022.6  10.8  11.2 999.0 99.0 99.00
2016 04 15 07 50 321  3.5  5.3  4.51 12.90  8.56 258 1023.2  10.9  11.2 999.0 99.0 99.00
2016 04 15 08 50 331  3.3  5.4  5.24 12.90  9.06 247 1023.7  10.9  11.1 999.0 99.0 99.00
2016 04 15 09 50 334  1.9  3.0  5.21 13.79  9.66 260 1023.8  10.8  11.2 999.0 99.0 99.00
2016 04 15 10 50 335  2.6  3.9  4.37 12.90  8.97 240 1024.1  10.9  11.2 999.0 99.0 99.00
2016 04 15 11 50 348  2.4  4.3  5.04 12.90  9.22 240 1024.3  10.9  11.2 999.0 99.0 99.00
2016 04 15 12 50 351  2.5  4.3  4.34 10.81  8.88 263 1024.7  10.9  11.2 999.0 99.0 99.00
2016 04 15 13 50 125  1.9  3.5  4.31 13.79  9.29 263 1025.1  10.4  11.2 999.0 99.0 99.00
2016 04 15 14 50 125  1.4  3.6  4.22 12.90  9.22 255 1025.7  10.6  11.2 999.0 99.0 99.00
2016 04 15 15 50  95  2.7  5.8  3.81 11.43  9.06 252 1026.1  10.3  11.2 999.0 99.0 99.00
2016 04 15 16 50 322  0.6  2.0  3.87 13.79  9.30 250 1026.3  11.0  11.4 999.0 99.0 99.00
2016 04 15 17 50 339  1.2  2.3  3.82 12.90  9.12 253 1026.9  11.0  11.6 999.0 99.0 99.00
2016 04 15 18 50 321  2.1  3.2  3.76 12.90  8.77 252 1027.4  11.2  11.8 999.0 99.0 99.00
2016 04 15 19 50 307  3.0  4.6  3.25 11.43  8.42 244 1027.4  11.3  12.0 999.0 99.0 99.00
2016 04 15 20 50 313  4.2  5.5  2.89 12.90  8.43 265 1027.5  11.4  12.0 999.0 99.0 99.00
2016 04 15 21 50 315  4.9  6.3  3.12 12.12  9.00 262 1027.3  11.5  12.0 999.0 99.0 99.00
2016 04 15 22 50 315  5.6  7.1  3.15 12.12  8.72 264 1027.3  11.7  11.9 999.0 99.0 99.00
2016 04 15 23 50 319  5.7  7.4  3.15 10.81  8.54 269 1027.0  11.7  11.9 999.0 99.0 99.00
2016 04 16 00 50 328  5.9  7.3  3.32 11.43  8.53 259 1026.6  11.7  11.9 999.0 99.0 99.00
2016 04 16 01 50 351  6.3  7.6  3.12 12.12  8.63 253 1026.2  11.7  11.8 999.0 99.0 99.00
2016 04 16 02 50 351  6.1  7.2  3.42 10.81  8.66 263 1026.1  11.7  11.8 999.0 99.0 99.00
2016 04 16 03 50 350  6.1  7.3  3.23 11.43  8.69 267 1026.3  11.7  11.9 999.0 99.0 99.00
2016 04 16 04 50   4  6.3  7.3  3.30 11.43  8.61 262 1026.3  11.7  11.9 999.0 99.0 99.00
2016 04 16 05 50 358  6.3  7.5  2.92 12.12  8.17 264 1026.2  11.6  11.9 999.0 99.0 99.00
2016 04 16 06 50 358  6.7  8.7  2.97 11.43  8.06 257 1025.7  11.5  11.8 999.0 99.0 99.00
2016 04 16 07 50 360  6.8  7.9  3.04 12.12  8.05 270 1025.7  11.5  11.8 999.0 99.0 99.00
2016 04 16 08 50   4  7.1  8.4  2.59 10.00  7.77 253 1025.3  11.5  11.8 999.0 99.0 99.00
2016 04 16 09 50 355  7.3  8.3  2.56 12.90  7.62 252 1024.9  11.5  11.8 999.0 99.0 99.00
2016 04 16 10 50 356  7.4  9.1  2.45 12.12  7.83 266 1024.6  11.4  11.8 999.0 99.0 99.00
2016 04 16 11 50 359  8.2  9.4  2.34 12.90  7.64 246 1024.4  11.3  11.8 999.0 99.0 99.00
2016 04 16 12 50 352  8.0  9.6  2.19 12.12  7.32 281 1024.1  11.2  11.8 999.0 99.0 99.00
2016 04 16 13 50 354  7.9  9.4  2.36 12.12  7.68 264 1023.8  11.2  11.7 999.0 99.0 99.00
2016 04 16 14 50 350  7.9  8.9  2.20 11.43  7.33 271 1023.5  11.4  11.7 999.0 99.0 99.00
2016 04 16 15 50 344  8.1  9.3  2.20 12.12  7.20 269 1023.6  11.3  11.7 999.0 99.0 99.00
2016 04 16 16 50 348  8.1 10.1  2.32 11.43  7.44 286 1023.3  11.5  11.7 999.0 99.0 99.00
2016 04 16 17 50 342  8.1  9.5  2.10 10.81  6.78 286 1023.4  11.8  11.8 999.0 99.0 99.00
2016 04 16 18 50 347  7.5  8.9  2.27 11.43  7.04 281 1023.4  12.1  11.8 999.0 99.0 99.00
